text,label
India launches new satellite for climate observation the story trended across major platforms.,1
India bans all use of mobile phones in public areas the story trended across major platforms.,0
Government declares every Sunday as national holiday the ministry said in a press release.,0
Cricketer Virat Kohli scores century in World Cup match the story trended across major platforms.,1
Taj Mahal to be converted into luxury hotel the announcement created buzz nationwide.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route officials stated earlier today.,1
All exams in India canceled permanently due to AI the story trended across major platforms.,0
Government declares every Sunday as national holiday officials stated earlier today.,0
ISRO successfully tests reusable rocket system the announcement created buzz nationwide.,1
India bans all use of mobile phones in public areas according to recent reports.,0
India launches new satellite for climate observation social media users discussed it widely.,1
India introduces cryptocurrency as official currency journalists covered the event extensively.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route social media users discussed it widely.,1
Supreme Court allows unlimited holidays for students the story trended across major platforms.,0
ISRO successfully tests reusable rocket system sources confirmed on Friday.,1
India signs trade agreement with Japan citizens reacted positively to the news.,1
Government declares every Sunday as national holiday according to recent reports.,0
National anthem changed to a new remix version officials stated earlier today.,0
India bans all use of mobile phones in public areas experts welcomed the development.,0
Government declares every Sunday as national holiday officials stated earlier today.,0
India signs trade agreement with Japan officials stated earlier today.,1
ISRO to build space colony on Mars by 2026 the ministry said in a press release.,0
ISRO to build space colony on Mars by 2026 journalists covered the event extensively.,0
Indian Railways introduces high-speed train on Delhi-Mumbai route citizens reacted positively to the news.,1
Finance Minister announces GDP growth of 7.8 percent for 2025 experts welcomed the development.,1
Prime Minister Narendra Modi inaugurates new AI research center in Bengaluru citizens reacted positively to the news.,1
Supreme Court allows unlimited holidays for students experts welcomed the development.,0
India introduces cryptocurrency as official currency officials stated earlier today.,0
Indian Navy commissions new submarine INS Vikrant the story trended across major platforms.,1
National anthem changed to a new remix version officials stated earlier today.,0
Cricketer Virat Kohli scores century in World Cup match experts welcomed the development.,1
